[Tue Aug 17 01:13:23.869787 2021] [php7:notice] [pid 25978] [client 172.70.110.190:58082] PHP Notice:  Trying to access array offset on value of type null in /srv/websites/valdez/core/view.php on line 107
[Tue Aug 17 01:13:23.869958 2021] [php7:notice] [pid 25978] [client 172.70.110.190:58082] PHP Notice:  Undefined index: data-login-Dharma in /srv/websites/valdez/core/view.php on line 36
[Tue Aug 17 01:13:23.869972 2021] [php7:notice] [pid 25978] [client 172.70.110.190:58082] PHP Notice:  Trying to access array offset on value of type null in /srv/websites/valdez/core/view.php on line 36
[Tue Aug 17 01:13:23.869978 2021] [php7:notice] [pid 25978] [client 172.70.110.190:58082] PHP Notice:  Undefined index: data-login-Dharma in /srv/websites/valdez/core/view.php on line 37
[Tue Aug 17 01:13:23.869997 2021] [php7:notice] [pid 25978] [client 172.70.110.190:58082] PHP Notice:  Trying to access array offset on value of type null in /srv/websites/valdez/core/view.php on line 37
[Tue Aug 17 01:13:23.870002 2021] [php7:notice] [pid 25978] [client 172.70.110.190:58082] PHP Notice:  Undefined index: data-login-Dharma in /srv/websites/valdez/core/view.php on line 38
[Tue Aug 17 01:13:23.870006 2021] [php7:notice] [pid 25978] [client 172.70.110.190:58082] PHP Notice:  Trying to access array offset on value of type null in /srv/websites/valdez/core/view.php on line 38
[Tue Aug 17 01:13:23.870011 2021] [php7:notice] [pid 25978] [client 172.70.110.190:58082] PHP Notice:  Undefined index: data-login-Dharma in /srv/websites/valdez/core/view.php on line 39
[Tue Aug 17 01:13:23.870015 2021] [php7:notice] [pid 25978] [client 172.70.110.190:58082] PHP Notice:  Trying to access array offset on value of type null in /srv/websites/valdez/core/view.php on line 39
[Tue Aug 17 01:13:24.116479 2021] [php7:notice] [pid 25980] [client 172.70.110.190:58446] PHP Notice:  Undefined index: loginDharma in /srv/websites/valdez/core/sessions.php on line 60
[Tue Aug 17 01:13:24.126191 2021] [php7:warn] [pid 25980] [client 172.70.110.190:58446] PHP Warning:  A non-numeric value encountered in /srv/websites/valdez/modules/reporte/controller.php on line 242
[Tue Aug 17 01:13:24.128435 2021] [php7:warn] [pid 25980] [client 172.70.110.190:58446] PHP Warning:  Invalid argument supplied for foreach() in /srv/websites/valdez/modules/reporte/controller.php on line 336
[Tue Aug 17 01:13:24.128989 2021] [php7:warn] [pid 25980] [client 172.70.110.190:58446] PHP Warning:  Invalid argument supplied for foreach() in /srv/websites/valdez/modules/reporte/view.php on line 61
[Tue Aug 17 01:13:24.129522 2021] [php7:notice] [pid 25980] [client 172.70.110.190:58446] PHP Notice:  Undefined index: data-login-Dharma in /srv/websites/valdez/core/view.php on line 154
[Tue Aug 17 01:13:24.129534 2021] [php7:notice] [pid 25980] [client 172.70.110.190:58446] PHP Notice:  Trying to access array offset on value of type null in /srv/websites/valdez/core/view.php on line 154
[Tue Aug 17 01:13:24.129550 2021] [php7:notice] [pid 25980] [client 172.70.110.190:58446] PHP Notice:  Undefined variable: panel_general in /srv/websites/valdez/core/view.php on line 178
[Tue Aug 17 01:13:24.129555 2021] [php7:notice] [pid 25980] [client 172.70.110.190:58446] PHP Notice:  Undefined variable: panel_objeto in /srv/websites/valdez/core/view.php on line 179
[Tue Aug 17 01:13:24.129591 2021] [php7:notice] [pid 25980] [client 172.70.110.190:58446] PHP Notice:  Undefined index: data-login-Dharma in /srv/websites/valdez/core/view.php on line 16
[Tue Aug 17 01:13:24.129596 2021] [php7:notice] [pid 25980] [client 172.70.110.190:58446] PHP Notice:  Trying to access array offset on value of type null in /srv/websites/valdez/core/view.php on line 16
[Tue Aug 17 01:13:24.129601 2021] [php7:notice] [pid 25980] [client 172.70.110.190:58446] PHP Notice:  Undefined index: data-login-Dharma in /srv/websites/valdez/core/view.php on line 17
[Tue Aug 17 01:13:24.129606 2021] [php7:notice] [pid 25980] [client 172.70.110.190:58446] PHP Notice:  Trying to access array offset on value of type null in /srv/websites/valdez/core/view.php on line 17
[Tue Aug 17 01:13:24.129611 2021] [php7:notice] [pid 25980] [client 172.70.110.190:58446] PHP Notice:  Undefined index: data-login-Dharma in /srv/websites/valdez/core/view.php on line 18
[Tue Aug 17 01:13:24.129615 2021] [php7:notice] [pid 25980] [client 172.70.110.190:58446] PHP Notice:  Trying to access array offset on value of type null in /srv/websites/valdez/core/view.php on line 18
[Tue Aug 17 01:13:24.131043 2021] [php7:notice] [pid 25980] [client 172.70.110.190:58446] PHP Notice:  Undefined index: data-login-Dharma in /srv/websites/valdez/core/view.php on line 107
[Tue Aug 17 01:13:24.131064 2021] [php7:notice] [pid 25980] [client 172.70.110.190:58446] PHP Notice:  Trying to access array offset on value of type null in /srv/websites/valdez/core/view.php on line 107
[Tue Aug 17 01:13:24.131269 2021] [php7:notice] [pid 25980] [client 172.70.110.190:58446] PHP Notice:  Undefined index: data-login-Dharma in /srv/websites/valdez/core/view.php on line 36
